file_path,emotion,transcript,label,prosody_text
/content/data/TESS Toronto emotional speech set data/YAF_disgust/YAF_make_disgust.wav,disgust,make,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate."
/content/data/TESS Toronto emotional speech set data/YAF_disgust/YAF_match_disgust.wav,disgust,match,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, highly voiced speech, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_disgust/YAF_merge_disgust.wav,disgust,merge,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate."
/content/data/TESS Toronto emotional speech set data/YAF_disgust/YAF_mess_disgust.wav,disgust,mess,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_disgust/YAF_met_disgust.wav,disgust,met,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_disgust/YAF_mill_disgust.wav,disgust,mill,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, fast speaking rate, dark warm timbre, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_disgust/YAF_mob_disgust.wav,disgust,mob,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, dark warm timbre, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_disgust/YAF_mode_disgust.wav,disgust,mode,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, dark warm timbre, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_disgust/YAF_mood_disgust.wav,disgust,mood,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate."
/content/data/TESS Toronto emotional speech set data/YAF_disgust/YAF_moon_disgust.wav,disgust,moon,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/YAF_disgust/YAF_mop_disgust.wav,disgust,mop,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_disgust/YAF_mouse_disgust.wav,disgust,mouse,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_disgust/YAF_nag_disgust.wav,disgust,nag,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_disgust/YAF_name_disgust.wav,disgust,name,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_disgust/YAF_near_disgust.wav,disgust,near,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate."
/content/data/TESS Toronto emotional speech set data/YAF_disgust/YAF_neat_disgust.wav,disgust,neat,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate."
/content/data/TESS Toronto emotional speech set data/YAF_disgust/YAF_nice_disgust.wav,disgust,nice,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_disgust/YAF_note_disgust.wav,disgust,note,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_disgust/YAF_numb_disgust.wav,disgust,numb,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, dark warm timbre, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_disgust/YAF_pad_disgust.wav,disgust,pad,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_disgust/YAF_page_disgust.wav,disgust,page,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate."
/content/data/TESS Toronto emotional speech set data/YAF_disgust/YAF_pain_disgust.wav,disgust,pain,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_disgust/YAF_pass_disgust.wav,disgust,pass,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, highly voiced speech, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_disgust/YAF_pearl_disgust.wav,disgust,pearl,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, dark warm timbre, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_disgust/YAF_peg_disgust.wav,disgust,peg,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, highly voiced speech, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_disgust/YAF_perch_disgust.wav,disgust,perch,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_disgust/YAF_phone_disgust.wav,disgust,phone,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_disgust/YAF_pick_disgust.wav,disgust,pick,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_disgust/YAF_pike_disgust.wav,disgust,pike,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_disgust/YAF_pole_disgust.wav,disgust,pole,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/YAF_disgust/YAF_pool_disgust.wav,disgust,pool,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/YAF_disgust/YAF_puff_disgust.wav,disgust,puff,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_disgust/YAF_rag_disgust.wav,disgust,rag,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_disgust/YAF_raid_disgust.wav,disgust,raid,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate."
/content/data/TESS Toronto emotional speech set data/YAF_disgust/YAF_rain_disgust.wav,disgust,rain,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate."
/content/data/TESS Toronto emotional speech set data/YAF_disgust/YAF_raise_disgust.wav,disgust,raise,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate."
/content/data/TESS Toronto emotional speech set data/YAF_disgust/YAF_rat_disgust.wav,disgust,rat,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_disgust/YAF_reach_disgust.wav,disgust,reach,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate."
/content/data/TESS Toronto emotional speech set data/YAF_disgust/YAF_read_disgust.wav,disgust,read,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate."
/content/data/TESS Toronto emotional speech set data/YAF_disgust/YAF_red_disgust.wav,disgust,red,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_disgust/YAF_ring_disgust.wav,disgust,ring,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, dark warm timbre."
/content/data/TESS Toronto emotional speech set data/YAF_disgust/YAF_ripe_disgust.wav,disgust,ripe,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_disgust/YAF_road_disgust.wav,disgust,road,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_disgust/YAF_room_disgust.wav,disgust,room,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, dark warm timbre, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_disgust/YAF_rose_disgust.wav,disgust,rose,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_disgust/YAF_rot_disgust.wav,disgust,rot,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_disgust/YAF_rough_disgust.wav,disgust,rough,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_disgust/YAF_rush_disgust.wav,disgust,rush,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_disgust/YAF_said_disgust.wav,disgust,said,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
/content/data/TESS Toronto emotional speech set data/YAF_disgust/YAF_sail_disgust.wav,disgust,sail,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate."
/content/data/TESS Toronto emotional speech set data/YAF_disgust/YAF_search_disgust.wav,disgust,search,1,"The speaker has quiet and soft voice, medium pitched tone, wide pitch variation, unstable fluctuating pitch, fast speaking rate, noisy rough voice quality."
